	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI
1751	3	 note	193	False	erwanf/gpt2-mini	0.0016133853932842	9.2756929397583	3	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
1752	4	 from	193	False	erwanf/gpt2-mini	0.3500742614269256	1.5142669677734375	4	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
1753	5	 his	193	False	erwanf/gpt2-mini	0.0925977006554603	3.432879686355591	5	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
1754	6	 teacher	193	False	erwanf/gpt2-mini	0.0046403631567955	7.751546382904053	6	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
1755	7	 about	193	False	erwanf/gpt2-mini	0.0546885393559932	4.192617416381836	7	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
1756	8	 the	193	False	erwanf/gpt2-mini	0.2735245525836944	1.8702576160430908	8	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
1757	9	 homework.	193	False	erwanf/gpt2-mini	0.08079237020501749	8.246243476867676	9	97	note_meaning2_syn1	expected	He received a note from his teacher about the homework.	3
1758	0	He	194	False	erwanf/gpt2-mini	1.0	0.0	0	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1759	1	 received	194	False	erwanf/gpt2-mini	0.0034013579133898	8.199673652648926	1	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1760	2	 a	194	False	erwanf/gpt2-mini	0.3012916445732116	1.7307673692703247	2	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1761	3	 memo	194	False	erwanf/gpt2-mini	0.0006920151063241	10.496909141540527	3	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1762	4	 from	194	False	erwanf/gpt2-mini	0.5732060074806213	0.8028742671012878	4	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1763	5	 his	194	False	erwanf/gpt2-mini	0.0483301430940628	4.3709330558776855	5	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1764	6	 teacher	194	False	erwanf/gpt2-mini	0.001052000792697	9.892648696899414	6	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1765	7	 about	194	False	erwanf/gpt2-mini	0.0490621775388717	4.349244594573975	7	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1766	8	 the	194	False	erwanf/gpt2-mini	0.326441079378128	1.615105390548706	8	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1767	9	 homework.	194	False	erwanf/gpt2-mini	0.035698380834219244	8.747535109519958	9	97	note_meaning2_syn1	unexpected	He received a memo from his teacher about the homework.	3
1768	0	She	195	False	erwanf/gpt2-mini	1.0	0.0	0	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1769	1	 left	195	False	erwanf/gpt2-mini	0.0004201981355436	11.216642379760742	1	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1770	2	 a	195	False	erwanf/gpt2-mini	0.0687381625175476	3.8627448081970215	2	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1771	3	 note	195	False	erwanf/gpt2-mini	0.0468263365328311	4.4165358543396	3	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1772	4	 on	195	False	erwanf/gpt2-mini	0.2717737555503845	1.87952184677124	4	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1773	5	 the	195	False	erwanf/gpt2-mini	0.325813353061676	1.617882251739502	5	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1774	6	 table	195	False	erwanf/gpt2-mini	0.0130078680813312	6.264471530914307	6	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1775	7	 to	195	False	erwanf/gpt2-mini	0.0301312301307916	5.052596569061279	7	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1776	8	 remind	195	False	erwanf/gpt2-mini	0.0040052724070847	7.963883876800537	8	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1777	9	 him	195	False	erwanf/gpt2-mini	0.2156506925821304	2.2132315635681152	9	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1778	10	 about	195	False	erwanf/gpt2-mini	0.034232273697853	4.868498802185059	10	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1779	11	 the	195	False	erwanf/gpt2-mini	0.2932945787906647	1.7695775032043457	11	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1780	12	 meeting.	195	False	erwanf/gpt2-mini	0.1417019120417535	5.841420948505402	12	98	note_meaning2_syn2	expected	She left a note on the table to remind him about the meeting.	3
1781	0	She	196	False	erwanf/gpt2-mini	1.0	0.0	0	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1782	1	 left	196	False	erwanf/gpt2-mini	0.0004201981355436	11.216642379760742	1	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1783	2	 a	196	False	erwanf/gpt2-mini	0.0687381625175476	3.8627448081970215	2	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1784	3	 message	196	False	erwanf/gpt2-mini	0.0567157194018363	4.140107154846191	3	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1785	4	 on	196	False	erwanf/gpt2-mini	0.2286735922098159	2.12863826751709	4	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1786	5	 the	196	False	erwanf/gpt2-mini	0.3021387755870819	1.7267165184020996	5	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1787	6	 table	196	False	erwanf/gpt2-mini	0.0089058615267276	6.811028957366943	6	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1788	7	 to	196	False	erwanf/gpt2-mini	0.0327255353331565	4.933439254760742	7	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1789	8	 remind	196	False	erwanf/gpt2-mini	0.0036413026973605	8.101329803466797	8	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1790	9	 him	196	False	erwanf/gpt2-mini	0.1867614239454269	2.420731544494629	9	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1791	10	 about	196	False	erwanf/gpt2-mini	0.0282750371843576	5.144327163696289	10	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1792	11	 the	196	False	erwanf/gpt2-mini	0.3030773997306824	1.7222416400909424	11	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1793	12	 meeting.	196	False	erwanf/gpt2-mini	0.12737939765793266	6.479060709476471	12	98	note_meaning2_syn2	unexpected	She left a message on the table to remind him about the meeting.	3
1794	0	He	197	False	erwanf/gpt2-mini	1.0	0.0	0	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1795	1	 wrote	197	False	erwanf/gpt2-mini	0.0029642200097441	8.398131370544434	1	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1796	2	 a	197	False	erwanf/gpt2-mini	0.0441673062741756	4.5008769035339355	2	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1797	3	 short	197	False	erwanf/gpt2-mini	0.0055744028650224	7.486966609954834	3	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1798	4	 note	197	False	erwanf/gpt2-mini	0.0099617429077625	6.649385929107666	4	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1799	5	 to	197	False	erwanf/gpt2-mini	0.2186814099550247	2.1930973529815674	5	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1800	6	 apologize	197	False	erwanf/gpt2-mini	0.0003375459928065	11.532628059387209	6	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1801	7	 for	197	False	erwanf/gpt2-mini	0.591513454914093	0.7575170397758484	7	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1802	8	 being	197	False	erwanf/gpt2-mini	0.0137464851140975	6.184793472290039	8	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1803	9	 late.	197	False	erwanf/gpt2-mini	0.12424392532557245	3.882430911064148	9	99	note_meaning2_syn2	expected	He wrote a short note to apologize for being late.	4
1804	0	He	198	False	erwanf/gpt2-mini	1.0	0.0	0	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1805	1	 wrote	198	False	erwanf/gpt2-mini	0.0029642200097441	8.398131370544434	1	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1806	2	 a	198	False	erwanf/gpt2-mini	0.0441673062741756	4.5008769035339355	2	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1807	3	 short	198	False	erwanf/gpt2-mini	0.0055744028650224	7.486966609954834	3	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1808	4	 message	198	False	erwanf/gpt2-mini	0.0225478503853082	5.4708662033081055	4	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1809	5	 to	198	False	erwanf/gpt2-mini	0.260795921087265	1.9390065670013428	5	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1810	6	 apologize	198	False	erwanf/gpt2-mini	0.0001068518904503	13.192099571228027	6	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1811	7	 for	198	False	erwanf/gpt2-mini	0.5395158529281616	0.8902626037597656	7	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1812	8	 being	198	False	erwanf/gpt2-mini	0.0148522863164544	6.073171138763428	8	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1813	9	 late.	198	False	erwanf/gpt2-mini	0.12372876191511745	4.111837863922119	9	99	note_meaning2_syn2	unexpected	He wrote a short message to apologize for being late.	4
1814	0	There	199	False	erwanf/gpt2-mini	1.0	0.0	0	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1815	1	 was	199	False	erwanf/gpt2-mini	0.0816096737980842	3.6151158809661865	1	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1816	2	 a	199	False	erwanf/gpt2-mini	0.2676045596599579	1.9018253087997437	2	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1817	3	 handwritten	199	False	erwanf/gpt2-mini	1.5637153410352767e-05	15.964662551879885	3	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1818	4	 note	199	False	erwanf/gpt2-mini	0.3531678318977356	1.5015740394592283	4	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1819	5	 waiting	199	False	erwanf/gpt2-mini	0.000713286397513	10.45323085784912	5	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1820	6	 for	199	False	erwanf/gpt2-mini	0.4111515283584595	1.2822577953338623	6	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1821	7	 her	199	False	erwanf/gpt2-mini	0.0213862508535385	5.547172546386719	7	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1822	8	 at	199	False	erwanf/gpt2-mini	0.029798999428749	5.068592071533203	8	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1823	9	 the	199	False	erwanf/gpt2-mini	0.6170048713684082	0.6966461539268494	9	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1824	10	 door.	199	False	erwanf/gpt2-mini	0.1799931451678276	2.978218138217926	10	100	note_meaning2_syn2	expected	There was a handwritten note waiting for her at the door.	4
1825	0	There	200	False	erwanf/gpt2-mini	1.0	0.0	0	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1826	1	 was	200	False	erwanf/gpt2-mini	0.0816096737980842	3.6151158809661865	1	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1827	2	 a	200	False	erwanf/gpt2-mini	0.2676045596599579	1.9018253087997437	2	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1828	3	 handwritten	200	False	erwanf/gpt2-mini	1.5637153410352767e-05	15.964662551879885	3	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1829	4	 message	200	False	erwanf/gpt2-mini	0.0792571753263473	3.657314538955689	4	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1830	5	 waiting	200	False	erwanf/gpt2-mini	0.0017831643344834	9.13134479522705	5	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1831	6	 for	200	False	erwanf/gpt2-mini	0.4219589531421661	1.24482524394989	6	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1832	7	 her	200	False	erwanf/gpt2-mini	0.0214123539626598	5.545412540435791	7	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1833	8	 at	200	False	erwanf/gpt2-mini	0.030210668221116	5.048798084259033	8	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1834	9	 the	200	False	erwanf/gpt2-mini	0.5611745715141296	0.8334783315658569	9	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1835	10	 door.	200	False	erwanf/gpt2-mini	0.17255777120590204	3.210802674293518	10	100	note_meaning2_syn2	unexpected	There was a handwritten message waiting for her at the door.	4
1836	0	She	201	False	erwanf/gpt2-mini	1.0	0.0	0	101	note_meaning2_syn2	expected	She slipped a note under his office door before leaving.	3
1837	1	 slipped	201	False	erwanf/gpt2-mini	4.2840470996452495e-05	14.510665893554688	1	101	note_meaning2_syn2	expected	She slipped a note under his office door before leaving.	3
1838	2	 a	201	False	erwanf/gpt2-mini	0.0262092631310224	5.253779411315918	2	101	note_meaning2_syn2	expected	She slipped a note under his office door before leaving.	3
1839	3	 note	201	False	erwanf/gpt2-mini	0.0067686093971133	7.206924915313721	3	101	note_meaning2_syn2	expected	She slipped a note under his office door before leaving.	3
1840	4	 under	201	False	erwanf/gpt2-mini	0.002672089729458	8.547815322875977	4	101	note_meaning2_syn2	expected	She slipped a note under his office door before leaving.	3
1841	5	 his	201	False	erwanf/gpt2-mini	0.2141355574131012	2.2234034538269043	5	101	note_meaning2_syn2	expected	She slipped a note under his office door before leaving.	3
1842	6	 office	201	False	erwanf/gpt2-mini	0.0004783807962667	11.029552459716797	6	101	note_meaning2_syn2	expected	She slipped a note under his office door before leaving.	3
1843	7	 door	201	False	erwanf/gpt2-mini	0.1903148740530014	2.3935396671295166	7	101	note_meaning2_syn2	expected	She slipped a note under his office door before leaving.	3
1844	8	 before	201	False	erwanf/gpt2-mini	0.0139064211398363	6.168104648590088	8	101	note_meaning2_syn2	expected	She slipped a note under his office door before leaving.	3
